signaltime,speed,longitude,latitude,startmileage
2014-01-01 11:47:02,85,113.258148,23.239941,9295
2014-01-01 11:47:02,89,113.26741,23.28442,14335
2014-01-01 11:47:03,81,113.257172,23.236349,8884
2014-01-01 11:47:04,92,113.26757,23.289631,14912
2014-01-01 11:47:04,95,113.268356,23.309589,17125
2014-01-01 11:47:04,100,113.268242,23.30772,16917
2014-01-01 11:47:04,93,113.267776,23.297159,15746
2014-01-01 11:47:05,107,113.267021,23.281059,13959
2014-01-01 11:47:05,89,113.267807,23.28956,14905
2014-01-01 11:47:05,104,113.263008,23.2686,12513
2014-01-01 11:47:05,78,113.267548,23.287279,14652
2014-01-01 11:47:06,85,113.268288,23.30743,16885
2014-01-01 11:47:08,85,113.268311,23.31045,17220
2014-01-01 11:47:08,67,113.26107,23.25872,11401
2014-01-01 11:47:08,11,113.256126,23.23078,8264
2014-01-01 11:47:08,89,113.268158,23.30381,16484
2014-01-01 11:47:09,84,113.25798,23.23966,9260
2014-01-01 11:47:12,96,113.267708,23.29175,15147
2014-01-01 11:47:15,95,113.267738,23.29352,15343
2014-01-01 11:47:15,115,113.267952,23.29814,15856
2014-01-01 11:47:15,70,113.260834,23.25659,11164
2014-01-01 11:47:16,100,113.267441,23.28624,14537
2014-01-01 11:47:18,100,113.25898,23.242929,9638
2014-01-01 11:47:18,105,113.267967,23.29734,15767
2014-01-01 11:47:19,106,113.268562,23.31321,17526
2014-01-01 11:47:19,89,113.267693,23.29295,15280
2014-01-01 11:47:20,92,113.26796,23.30047,16114
2014-01-01 11:47:20,107,113.264412,23.272409,12959
2014-01-01 11:47:21,92,113.267548,23.289141,14858
2014-01-01 11:47:21,100,113.268028,23.293631,15357
2014-01-01 11:47:21,89,113.268417,23.310841,17263
2014-01-01 11:47:21,85,113.2677,23.29105,15070
2014-01-01 11:47:22,67,113.257599,23.237789,9050
2014-01-01 11:47:23,74,113.26825,23.306511,16783
2014-01-01 11:47:24,92,113.261383,23.261761,11739
2014-01-01 11:47:25,104,113.260742,23.25561,11055
2014-01-01 11:47:25,104,113.2677,23.29071,15032
2014-01-01 11:47:25,92,113.257011,23.235439,8782
2014-01-01 11:47:25,93,113.256447,23.23156,8350
2014-01-01 11:47:29,63,113.26812,23.30497,16612
2014-01-01 11:47:30,100,113.2659,23.27622,13410
2014-01-01 11:47:30,101,113.267906,23.297291,15761
2014-01-01 11:47:30,70,113.261124,23.25952,11490
2014-01-01 11:47:33,105,113.268143,23.30122,16197
2014-01-01 11:47:33,96,113.267693,23.291901,15164
2014-01-01 11:47:33,85,113.259743,23.246759,10069
2014-01-01 11:47:33,68,113.268143,23.30447,16557
2014-01-01 11:47:33,96,113.267113,23.28138,13996
2014-01-01 11:47:34,96,113.26783,23.296881,15716
2014-01-01 11:47:36,89,113.268204,23.29719,15751
2014-01-01 11:47:36,92,113.267677,23.29273,15255
2014-01-01 11:47:36,70,113.267799,23.293699,15363
2014-01-01 11:47:37,89,113.268471,23.31414,17629
2014-01-01 11:47:39,92,113.26841,23.31044,17219
2014-01-01 11:47:39,85,113.259911,23.247869,10194
2014-01-01 11:47:40,104,113.262123,23.26572,12183
2014-01-01 11:47:40,22,113.25634,23.229639,8139
2014-01-01 11:47:40,93,113.256866,23.2351,8743
2014-01-01 11:47:40,81,113.257751,23.238621,9143
2014-01-01 11:47:41,96,113.261147,23.259729,11513
2014-01-01 11:47:41,96,113.267754,23.294519,15454
2014-01-01 11:47:43,92,113.267738,23.29439,15439
2014-01-01 11:47:44,70,113.268204,23.306841,16820
2014-01-01 11:47:45,107,113.266907,23.280001,13842
2014-01-01 11:47:45,87,113.268028,23.300791,16149
2014-01-01 11:47:46,59,113.257477,23.237619,9029
2014-01-01 11:47:47,26,113.256119,23.230579,8242
2014-01-01 11:47:48,74,113.260078,23.24963,10389
2014-01-01 11:47:48,92,113.267448,23.284769,14374
2014-01-01 11:47:48,74,113.268257,23.307261,16866
2014-01-01 11:47:48,92,113.267822,23.295601,15575
2014-01-01 11:47:48,74,113.26828,23.30481,16595
2014-01-01 11:47:51,104,113.262947,23.268499,12501
2014-01-01 11:47:51,100,113.267693,23.292959,15281
2014-01-01 11:47:51,107,113.266869,23.28031,13875
2014-01-01 11:47:51,81,113.267921,23.296631,15688
2014-01-01 11:47:51,74,113.268311,23.30023,16088
2014-01-01 11:47:54,78,113.26033,23.251369,10584
2014-01-01 11:47:54,81,113.268539,23.313959,17609
2014-01-01 11:47:55,89,113.257629,23.238319,9107
2014-01-01 11:47:56,81,113.258667,23.241791,9507
2014-01-01 11:47:57,104,113.264473,23.272369,12958
2014-01-01 11:47:59,87,113.268097,23.303619,16463
2014-01-01 11:47:59,104,113.264664,23.27286,13015
2014-01-01 11:47:59,81,113.268318,23.30969,17136
2014-01-01 11:48:00,104,113.264748,23.273109,13044
2014-01-01 11:48:00,93,113.268143,23.304199,16527
2014-01-01 11:48:00,89,113.268379,23.311661,17354
2014-01-01 11:48:02,63,113.268318,23.3078,16926
2014-01-01 11:48:03,74,113.268417,23.307699,16915
2014-01-01 11:48:03,63,113.25946,23.2449,9861
2014-01-01 11:48:05,89,113.26004,23.24877,10294
2014-01-01 11:48:05,84,113.268288,23.309669,17134
2014-01-01 11:48:05,89,113.268089,23.303829,16486
2014-01-01 11:48:06,96,113.267372,23.284161,14306
2014-01-01 11:48:07,104,113.264458,23.272461,12966
2014-01-01 11:48:07,70,113.268051,23.299761,16035
2014-01-01 11:48:07,100,113.267822,23.2966,15685
2014-01-01 11:48:07,85,113.268211,23.30348,16448
2014-01-01 11:48:08,92,113.256523,23.232571,8461
2014-01-01 11:48:10,80,113.258591,23.241529,9477
2014-01-01 11:48:11,92,113.260689,23.254881,10974
2014-01-01 11:48:11,85,113.259438,23.245081,9880
2014-01-01 11:48:14,67,113.256622,23.228809,8046
2014-01-01 11:48:16,104,113.26754,23.288099,14743
2014-01-01 11:48:16,74,113.263008,23.268629,12516
2014-01-01 11:48:17,89,113.268417,23.310499,17225
2014-01-01 11:48:17,92,113.268021,23.301279,16203
2014-01-01 11:48:19,78,113.267677,23.29125,15092
2014-01-01 11:48:19,78,113.26815,23.30246,16334
2014-01-01 11:48:20,79,113.268433,23.312889,17490
2014-01-01 11:48:20,7,113.256233,23.230089,8189
2014-01-01 11:48:21,92,113.260887,23.257681,11284
2014-01-01 11:48:22,85,113.267952,23.29995,16056
2014-01-01 11:48:22,67,113.26815,23.302469,16335
2014-01-01 11:48:22,104,113.265839,23.27618,13404
2014-01-01 11:48:23,78,113.268051,23.302999,16394
2014-01-01 11:48:24,92,113.257141,23.236309,8879
2014-01-01 11:48:24,33,113.256279,23.229679,8143
2014-01-01 11:48:26,90,113.260529,23.253851,10859
2014-01-01 11:48:26,78,113.259941,23.248079,10217
2014-01-01 11:48:27,104,113.261093,23.25934,11470
2014-01-01 11:48:27,81,113.26371,23.270451,12731
2014-01-01 11:48:29,81,113.256508,23.23176,8372
2014-01-01 11:48:30,100,113.268578,23.31679,17922
2014-01-01 11:48:30,90,113.268402,23.31127,17311
2014-01-01 11:48:33,74,113.259827,23.24678,10073
2014-01-01 11:48:34,59,113.26825,23.305161,16634
2014-01-01 11:48:34,85,113.267822,23.294359,15436
2014-01-01 11:48:35,104,113.261261,23.26116,11672
2014-01-01 11:48:35,87,113.268501,23.31596,17830
2014-01-01 11:48:37,89,113.267677,23.29118,15084
2014-01-01 11:48:37,107,113.266777,23.279869,13825
2014-01-01 11:48:38,85,113.268181,23.306089,16736
2014-01-01 11:48:38,92,113.26844,23.311171,17300
2014-01-01 11:48:38,81,113.268112,23.304171,16524
2014-01-01 11:48:39,78,113.257843,23.23901,9187
2014-01-01 11:48:40,92,113.261093,23.25885,11416
2014-01-01 11:48:40,89,113.257103,23.23597,8842
2014-01-01 11:48:41,97,113.260933,23.257429,11257
2014-01-01 11:48:42,107,113.267357,23.28351,14234
2014-01-01 11:48:44,82,113.256538,23.229879,8164
2014-01-01 11:48:44,67,113.268471,23.31406,17620
2014-01-01 11:48:45,80,113.268517,23.314461,17665
2014-01-01 11:48:45,81,113.256927,23.234961,8729
2014-01-01 11:48:47,67,113.264992,23.27376,13121
2014-01-01 11:48:47,89,113.258507,23.240919,9409
2014-01-01 11:48:47,81,113.256493,23.2297,8145
2014-01-01 11:48:48,96,113.260162,23.249981,10429
2014-01-01 11:48:49,87,113.256554,23.228661,8030
2014-01-01 11:48:51,100,113.260239,23.250731,10512
2014-01-01 11:48:52,92,113.267822,23.29467,15471
2014-01-01 11:48:53,74,113.268509,23.31448,17667
2014-01-01 11:48:53,59,113.268341,23.306959,16833
2014-01-01 11:48:53,89,113.268288,23.30932,17094
2014-01-01 11:48:54,92,113.258888,23.242599,9600
2014-01-01 11:48:57,85,113.260658,23.254511,10933
2014-01-01 11:48:57,41,113.268593,23.309259,17089
2014-01-01 11:48:58,81,113.265984,23.27643,13435
2014-01-01 11:48:58,100,113.268471,23.314199,17636
2014-01-01 11:49:01,37,113.2687,23.309641,17131
2014-01-01 11:49:01,87,113.259277,23.244289,9791
2014-01-01 11:49:02,85,113.267952,23.29953,16009
2014-01-01 11:49:02,104,113.26326,23.26939,12604
2014-01-01 11:49:03,70,113.265991,23.276581,13451
2014-01-01 11:49:03,67,113.256599,23.23332,8544
2014-01-01 11:49:04,104,113.263443,23.26989,12662
2014-01-01 11:49:05,89,113.268082,23.301279,16204
2014-01-01 11:49:05,100,113.262993,23.26849,12501
2014-01-01 11:49:05,41,113.2687,23.3099,17159
2014-01-01 11:49:07,90,113.259102,23.243509,9703
2014-01-01 11:49:07,96,113.261482,23.262329,11803
2014-01-01 11:49:09,89,113.26841,23.3127,17469
2014-01-01 11:49:10,85,113.258728,23.24218,9550
2014-01-01 11:49:10,100,113.260841,23.25617,11118
2014-01-01 11:49:11,97,113.261917,23.264879,12088
2014-01-01 11:49:13,81,113.26857,23.31708,17954
2014-01-01 11:49:13,100,113.26693,23.279989,13841
2014-01-01 11:49:13,96,113.26239,23.266621,12286
2014-01-01 11:49:13,104,113.260986,23.258381,11363
2014-01-01 11:49:16,67,113.258476,23.2409,9406
2014-01-01 11:49:17,92,113.268066,23.302731,16364
2014-01-01 11:49:18,85,113.257057,23.23608,8853
2014-01-01 11:49:19,100,113.264862,23.27355,13094
2014-01-01 11:49:21,70,113.268204,23.304871,16601
2014-01-01 11:49:21,104,113.264374,23.27219,12935
2014-01-01 11:49:21,207,113.26487,23.27368,13108
2014-01-01 11:49:23,78,113.268089,23.30138,16215
2014-01-01 11:49:24,100,113.267662,23.292299,15208
2014-01-01 11:49:24,92,113.256554,23.22961,8135
2014-01-01 11:49:24,92,113.268547,23.31646,17886
2014-01-01 11:49:25,82,113.259453,23.24539,9914
2014-01-01 11:49:25,59,113.259659,23.24478,9853
2014-01-01 11:49:26,100,113.262947,23.268431,12493
2014-01-01 11:49:26,96,113.25647,23.231409,8333
2014-01-01 11:49:27,78,113.256561,23.228439,8000
2014-01-01 11:49:28,74,113.256523,23.228861,8052
2014-01-01 11:49:28,89,113.263397,23.269609,12632
2014-01-01 11:49:29,87,113.258041,23.239519,9247
2014-01-01 11:49:31,90,113.260246,23.25112,10555
2014-01-01 11:49:31,59,113.259682,23.24572,9955
2014-01-01 11:49:31,96,113.256531,23.23266,8471
2014-01-01 11:49:33,85,113.26548,23.27491,13259
2014-01-01 11:49:33,70,113.268204,23.306391,16770
2014-01-01 11:49:33,78,113.26722,23.28232,14101
2014-01-01 11:49:33,74,113.257828,23.239059,9191
2014-01-01 11:49:35,81,113.261208,23.2605,11599
2014-01-01 11:49:35,85,113.261192,23.260349,11582
2014-01-01 11:49:36,59,113.259789,23.24649,10040
2014-01-01 11:49:37,92,113.263168,23.26906,12567
2014-01-01 11:49:38,67,113.257294,23.23703,8960
2014-01-01 11:49:38,96,113.267937,23.298389,15883
2014-01-01 11:49:39,92,113.256538,23.23283,8490
2014-01-01 11:49:40,97,113.261673,23.263309,11913
2014-01-01 11:49:40,84,113.259956,23.24855,10269
2014-01-01 11:49:41,96,113.26059,23.25388,10863
2014-01-01 11:49:43,100,113.257072,23.23575,8817
2014-01-01 11:49:44,84,113.258911,23.24243,9582
2014-01-01 11:49:44,92,113.264862,23.273451,13084
2014-01-01 11:49:45,43,113.258789,23.241831,9515
2014-01-01 11:49:49,96,113.258789,23.242319,9566
2014-01-01 11:49:49,89,113.266403,23.277769,13590
2014-01-01 11:49:49,78,113.267464,23.28549,14454
2014-01-01 11:49:50,89,113.268066,23.303961,16500
2014-01-01 11:49:51,67,113.268387,23.310579,17234
2014-01-01 11:49:51,52,113.260078,23.24861,10277
2014-01-01 11:49:51,89,113.268082,23.30419,16526
2014-01-01 11:49:51,107,113.266792,23.279961,13835
2014-01-01 11:49:52,92,113.260536,23.254089,10886
2014-01-01 11:49:53,104,113.268097,23.30208,16292
2014-01-01 11:49:54,85,113.267929,23.29999,16060
2014-01-01 11:49:54,59,113.268333,23.30747,16890
2014-01-01 11:49:54,81,113.25708,23.236111,8857
2014-01-01 11:49:55,111,113.262527,23.26697,12327
2014-01-01 11:49:56,89,113.260933,23.25725,11238
2014-01-01 11:49:58,84,113.260368,23.25235,10692
2014-01-01 11:49:59,104,113.263649,23.27039,12722
2014-01-01 11:49:59,33,113.268806,23.314939,17718
2014-01-01 11:49:59,85,113.258057,23.239491,9244
2014-01-01 11:50:01,67,113.25766,23.23815,9090
2014-01-01 11:50:01,85,113.26091,23.257759,11293
2014-01-01 11:50:02,74,113.257813,23.238939,9178
2014-01-01 11:50:05,85,113.259018,23.243299,9678
2014-01-01 11:50:05,104,113.267303,23.282459,14117
2014-01-01 11:50:05,89,113.262299,23.266411,12261
2014-01-01 11:50:08,92,113.26825,23.30574,16698
2014-01-01 11:50:08,89,113.265869,23.276239,13411
2014-01-01 11:50:09,85,113.258904,23.242861,9628
2014-01-01 11:50:09,78,113.268448,23.31027,17200
2014-01-01 11:50:10,81,113.25795,23.23934,9225
2014-01-01 11:50:10,100,113.268059,23.30364,16465
2014-01-01 11:50:11,67,113.258537,23.241261,9446
2014-01-01 11:50:13,85,113.260681,23.255461,11038
2014-01-01 11:50:14,107,113.26516,23.274179,13171
2014-01-01 11:50:16,63,113.258293,23.240231,9330
2014-01-01 11:50:16,85,113.258987,23.242821,9626
2014-01-01 11:50:19,67,113.268311,23.309971,17167
2014-01-01 11:50:19,96,113.268677,23.316481,17888
2014-01-01 11:50:20,85,113.267677,23.291849,15158
2014-01-01 11:50:20,67,113.268311,23.309971,17167
2014-01-01 11:50:22,92,113.261253,23.26123,11680
2014-01-01 11:50:22,92,113.268631,23.31691,17936
2014-01-01 11:50:22,96,113.260643,23.25473,10957
2014-01-01 11:50:22,107,113.267532,23.288191,14753
2014-01-01 11:50:22,96,113.267578,23.28686,14606
2014-01-01 11:50:25,85,113.258888,23.24263,9603
2014-01-01 11:50:25,106,113.265503,23.275049,13274
2014-01-01 11:50:25,101,113.25663,23.2297,8144
2014-01-01 11:50:25,85,113.2686,23.313589,17568
2014-01-01 11:50:26,96,113.267616,23.28783,14713
2014-01-01 11:50:29,104,113.266373,23.27807,13621
2014-01-01 11:50:30,92,113.267441,23.284599,14355
2014-01-01 11:50:30,104,113.268021,23.299669,16025
2014-01-01 11:50:31,87,113.261757,23.264441,12037
2014-01-01 11:50:32,92,113.259644,23.24593,9976
2014-01-01 11:50:32,96,113.259682,23.24629,10017
2014-01-01 11:50:33,56,113.268494,23.30863,17019
2014-01-01 11:50:33,48,113.25914,23.242769,9624
2014-01-01 11:50:35,104,113.260567,23.253691,10842
2014-01-01 11:50:35,78,113.267776,23.29471,15475
2014-01-01 11:50:36,104,113.267708,23.293739,15367
2014-01-01 11:50:36,89,113.264816,23.273359,13073
2014-01-01 11:50:37,92,113.261841,23.264721,12069
2014-01-01 11:50:38,92,113.265244,23.27446,13203
2014-01-01 11:50:38,92,113.26104,23.258751,11404
2014-01-01 11:50:39,81,113.267342,23.2829,14166
2014-01-01 11:50:39,96,113.268517,23.313471,17554
2014-01-01 11:50:39,81,113.260017,23.249001,10319
2014-01-01 11:50:39,89,113.256851,23.23489,8719
2014-01-01 11:50:40,100,113.26873,23.317289,17978
2014-01-01 11:50:41,78,113.2565,23.231359,8328
2014-01-01 11:50:43,98,113.261383,23.26218,11785
2014-01-01 11:50:44,26,113.256264,23.229759,8152
2014-01-01 11:50:44,81,113.256477,23.23135,8327
2014-01-01 11:50:46,95,113.262627,23.26779,12416
2014-01-01 11:50:48,78,113.260078,23.24958,10384
2014-01-01 11:50:48,81,113.260139,23.250031,10434
2014-01-01 11:50:49,48,113.259682,23.24469,9844
2014-01-01 11:50:50,13,113.256111,23.229429,8118
2014-01-01 11:50:50,81,113.267906,23.298059,15846
2014-01-01 11:50:51,37,113.25666,23.23064,8248
2014-01-01 11:50:52,89,113.265991,23.27664,13458
2014-01-01 11:50:52,85,113.256523,23.232599,8464
2014-01-01 11:50:53,104,113.261429,23.2623,11799
2014-01-01 11:50:53,107,113.267838,23.29661,15686
2014-01-01 11:50:54,85,113.26754,23.286039,14515
2014-01-01 11:50:55,92,113.266472,23.278339,13653
2014-01-01 11:50:55,74,113.260353,23.25193,10646
2014-01-01 11:50:55,96,113.268669,23.317301,17979
2014-01-01 11:50:56,100,113.267616,23.2904,14997
2014-01-01 11:50:57,104,113.267868,23.29578,15594
2014-01-01 11:50:57,89,113.257004,23.235291,8766
2014-01-01 11:50:57,89,113.264137,23.27154,12859
2014-01-01 11:50:58,100,113.262108,23.265869,12198
2014-01-01 11:50:58,92,113.26664,23.279051,13733
2014-01-01 11:50:58,89,113.267906,23.29925,15978
2014-01-01 11:50:58,104,113.261559,23.263081,11886
2014-01-01 11:50:59,95,113.261253,23.26013,11558
2014-01-01 11:51:00,89,113.267464,23.28544,14448
2014-01-01 11:51:00,26,113.256363,23.229549,8129
2014-01-01 11:51:00,78,113.25679,23.23447,8673
2014-01-01 11:51:01,85,113.2677,23.291679,15139
2014-01-01 11:51:01,26,113.256371,23.22957,8131
2014-01-01 11:51:03,85,113.26123,23.26022,11568
2014-01-01 11:51:05,90,113.260597,23.254761,10960
2014-01-01 11:51:05,78,113.260513,23.253651,10837
2014-01-01 11:51:07,93,113.264008,23.27128,12827
2014-01-01 11:51:07,85,113.267982,23.3013,16205
2014-01-01 11:51:07,70,113.26091,23.257429,11257
2014-01-01 11:51:10,85,113.260628,23.25518,11007
2014-01-01 11:51:10,92,113.267609,23.289709,14921
2014-01-01 11:51:10,97,113.26754,23.2866,14577
2014-01-01 11:51:10,104,113.258827,23.242279,9563
2014-01-01 11:51:10,90,113.258087,23.23937,9233
2014-01-01 11:51:11,89,113.260384,23.25223,10679
2014-01-01 11:51:11,21,113.256233,23.230141,8195
2014-01-01 11:51:11,95,113.267723,23.294029,15399
2014-01-01 11:51:16,96,113.268387,23.31052,17227
2014-01-01 11:51:16,18,113.256142,23.230551,8239
2014-01-01 11:51:16,82,113.265007,23.274059,13152
2014-01-01 11:51:17,85,113.257599,23.23811,9084
2014-01-01 11:51:18,53,113.268829,23.312719,17473
2014-01-01 11:51:18,89,113.267357,23.283529,14236
2014-01-01 11:51:18,18,113.256119,23.23057,8241
2014-01-01 11:51:19,111,113.261887,23.26454,12051
2014-01-01 11:51:21,92,113.267433,23.28422,14313
2014-01-01 11:51:21,89,113.260887,23.25699,11209
2014-01-01 11:51:21,74,113.268143,23.304171,16524
2014-01-01 11:51:21,107,113.2621,23.265699,12180
2014-01-01 11:51:21,89,113.256706,23.234209,8643
2014-01-01 11:51:21,81,113.268158,23.30336,16434
2014-01-01 11:51:23,92,113.261253,23.26111,11666
2014-01-01 11:51:23,85,113.267792,23.29422,15421
2014-01-01 11:51:24,96,113.263191,23.269039,12565
2014-01-01 11:51:24,74,113.268181,23.303961,16501
2014-01-01 11:51:24,85,113.258888,23.242531,9592
2014-01-01 11:51:26,84,113.267853,23.297421,15776
2014-01-01 11:51:26,85,113.260963,23.25843,11368
2014-01-01 11:51:27,96,113.26815,23.30344,16443
2014-01-01 11:51:27,70,113.260681,23.25543,11035
2014-01-01 11:51:27,104,113.263817,23.27059,12749
2014-01-01 11:51:27,67,113.25856,23.24107,9427
2014-01-01 11:51:28,92,113.264397,23.272369,12955
2014-01-01 11:51:29,111,113.262817,23.26808,12453
2014-01-01 11:51:31,89,113.268517,23.314251,17641
2014-01-01 11:51:31,100,113.267776,23.29381,15375
2014-01-01 11:51:31,95,113.266151,23.277281,13530
2014-01-01 11:51:31,78,113.267937,23.29809,15850
2014-01-01 11:51:33,67,113.258636,23.24143,9467
2014-01-01 11:51:34,92,113.261047,23.259319,11467
2014-01-01 11:51:34,101,113.261337,23.26211,11777
2014-01-01 11:51:35,37,113.256279,23.229799,8157
2014-01-01 11:51:35,111,113.263237,23.26914,12577
2014-01-01 11:51:36,81,113.257431,23.23736,9000
2014-01-01 11:51:36,30,113.261002,23.256161,11119
2014-01-01 11:51:37,78,113.268242,23.30724,16864
2014-01-01 11:51:37,100,113.267593,23.288191,14753
2014-01-01 11:51:37,82,113.258789,23.242241,9558
2014-01-01 11:51:37,100,113.266289,23.277719,13581
2014-01-01 11:51:37,107,113.263397,23.26984,12656
2014-01-01 11:51:37,74,113.26828,23.308041,16952
2014-01-01 11:51:38,48,113.260963,23.25775,11293
2014-01-01 11:51:40,89,113.26783,23.29339,15329
2014-01-01 11:51:40,107,113.262039,23.26544,12151
2014-01-01 11:51:40,92,113.26786,23.296761,15703
2014-01-01 11:51:40,85,113.259613,23.24577,9958
2014-01-01 11:51:41,92,113.261353,23.262051,11770
2014-01-01 11:51:41,80,113.26796,23.300329,16098
2014-01-01 11:51:44,92,113.267258,23.28273,14146
2014-01-01 11:51:44,85,113.261162,23.260481,11596
2014-01-01 11:51:44,98,113.264221,23.271709,12880
2014-01-01 11:51:44,107,113.265373,23.274811,13244
2014-01-01 11:51:45,97,113.256477,23.23192,8390
2014-01-01 11:51:46,106,113.266983,23.280899,13941
2014-01-01 11:51:47,74,113.268044,23.301121,16186
2014-01-01 11:51:47,18,113.256104,23.229851,8163
2014-01-01 11:51:49,67,113.259827,23.24386,9757
2014-01-01 11:51:52,66,113.259483,23.244921,9864
2014-01-01 11:51:52,59,113.258247,23.24015,9320
2014-01-01 11:51:52,107,113.264618,23.272961,13024
2014-01-01 11:51:52,70,113.268349,23.31008,17179
2014-01-01 11:51:52,100,113.264793,23.27322,13058
2014-01-01 11:51:54,104,113.265968,23.276541,13446
2014-01-01 11:51:54,52,113.259857,23.246771,10072
2014-01-01 11:51:55,63,113.268494,23.309401,17104
2014-01-01 11:51:55,95,113.26796,23.296801,15707
2014-01-01 11:51:56,107,113.263382,23.26967,12638
2014-01-01 11:51:57,48,113.259392,23.2435,9709
2014-01-01 11:51:57,89,113.260017,23.249201,10341
2014-01-01 11:51:58,85,113.261292,23.26156,11716
2014-01-01 11:51:58,92,113.266602,23.278971,13724
2014-01-01 11:51:58,48,113.259018,23.245171,9880
2014-01-01 11:51:58,52,113.268501,23.30925,17087
2014-01-01 11:51:59,92,113.267479,23.28627,14540
2014-01-01 11:51:59,113,113.265648,23.2754,13316
2014-01-01 11:52:00,93,113.256973,23.23551,8789
2014-01-01 11:52:01,97,113.267387,23.284731,14369
2014-01-01 11:52:02,85,113.268013,23.301161,16190
2014-01-01 11:52:05,101,113.263268,23.26952,12618
2014-01-01 11:52:05,96,113.26255,23.2673,12362
2014-01-01 11:52:07,90,113.259987,23.24818,10229
2014-01-01 11:52:07,95,113.267403,23.28496,14395
2014-01-01 11:52:07,59,113.258957,23.242411,9581
2014-01-01 11:52:07,74,113.268448,23.31267,17465
2014-01-01 11:52:07,107,113.266251,23.277611,13568
2014-01-01 11:52:08,107,113.267838,23.296141,15634
2014-01-01 11:52:08,92,113.264488,23.27252,12974
2014-01-01 11:52:08,92,113.268539,23.314409,17659
2014-01-01 11:52:08,115,113.266197,23.277149,13518
2014-01-01 11:52:09,89,113.26458,23.27273,12999
2014-01-01 11:52:09,63,113.260101,23.24896,10316
2014-01-01 11:52:10,84,113.268082,23.300369,16103
2014-01-01 11:52:11,107,113.261009,23.25828,11352
2014-01-01 11:52:11,85,113.268097,23.30323,16419
2014-01-01 11:52:11,79,113.268173,23.30654,16786
2014-01-01 11:52:11,78,113.256531,23.23056,8240
2014-01-01 11:52:12,85,113.263161,23.269159,12576
2014-01-01 11:52:13,107,113.260422,23.253019,10766
2014-01-01 11:52:14,89,113.267632,23.289721,14922
2014-01-01 11:52:14,105,113.266731,23.27953,13787
2014-01-01 11:52:15,107,113.262657,23.267651,12402
2014-01-01 11:52:15,104,113.267342,23.283051,14183
2014-01-01 11:52:15,97,113.257874,23.23905,9192
2014-01-01 11:52:17,92,113.268158,23.30444,16554
2014-01-01 11:52:17,6,113.256264,23.22921,8093
2014-01-01 11:52:18,85,113.268257,23.30735,16876
2014-01-01 11:52:22,90,113.267532,23.28838,14774
2014-01-01 11:52:25,107,113.267273,23.28232,14101
2014-01-01 11:52:25,100,113.267448,23.284941,14393
2014-01-01 11:52:25,68,113.268188,23.30315,16411
2014-01-01 11:52:25,96,113.265877,23.27623,13410
2014-01-01 11:52:25,81,113.260368,23.252041,10658
2014-01-01 11:52:26,84,113.26828,23.309641,17130
2014-01-01 11:52:27,70,113.256706,23.233681,8585
2014-01-01 11:52:28,92,113.260139,23.24893,10313
2014-01-01 11:52:28,100,113.258789,23.24214,9547
2014-01-01 11:52:28,96,113.262947,23.26853,12504
2014-01-01 11:52:28,92,113.267433,23.28595,14504
2014-01-01 11:52:30,100,113.260933,23.257879,11307
2014-01-01 11:52:30,101,113.258926,23.24263,9604
2014-01-01 11:52:33,81,113.268303,23.30793,16940
2014-01-01 11:52:33,85,113.268387,23.31069,17246
2014-01-01 11:52:35,104,113.268097,23.30345,16444
2014-01-01 11:52:36,104,113.268097,23.30372,16474
2014-01-01 11:52:36,78,113.261162,23.26018,11563
2014-01-01 11:52:37,90,113.267677,23.29166,15137
2014-01-01 11:52:38,92,113.26812,23.303989,16504
2014-01-01 11:52:38,107,113.267448,23.286091,14520
2014-01-01 11:52:40,100,113.256477,23.22971,8146
2014-01-01 11:52:40,96,113.260689,23.255301,11021
2014-01-01 11:52:41,98,113.268402,23.313141,17517
2014-01-01 11:52:42,104,113.262321,23.266569,12278
2014-01-01 11:52:42,111,113.267532,23.28689,14609
2014-01-01 11:52:42,85,113.265503,23.275261,13296
2014-01-01 11:52:43,98,113.267563,23.28949,14897
2014-01-01 11:52:43,15,113.256241,23.22953,8127
2014-01-01 11:52:44,44,113.256142,23.230379,8221
2014-01-01 11:52:45,92,113.256477,23.23019,8199
2014-01-01 11:52:46,104,113.261368,23.26189,11753
2014-01-01 11:52:46,107,113.267662,23.291121,15077
2014-01-01 11:52:46,81,113.265121,23.274179,13169
2014-01-01 11:52:51,107,113.261513,23.26268,11842
2014-01-01 11:52:51,81,113.261528,23.26297,11874
2014-01-01 11:52:51,85,113.266068,23.276979,13496
2014-01-01 11:52:52,104,113.26165,23.26346,11929
2014-01-01 11:52:52,93,113.267792,23.29491,15497
2014-01-01 11:52:53,104,113.261688,23.26372,11958
2014-01-01 11:52:55,100,113.267357,23.28371,14256
2014-01-01 11:52:55,64,113.268402,23.30805,16954
2014-01-01 11:52:55,103,113.256607,23.23358,8572
2014-01-01 11:52:55,92,113.261032,23.258829,11413
2014-01-01 11:52:56,107,113.267731,23.292919,15277
2014-01-01 11:52:59,108,113.260147,23.250099,10442
2014-01-01 11:52:59,92,113.265709,23.27573,13352
2014-01-01 11:53:00,100,113.267982,23.30088,16159
2014-01-01 11:53:00,108,113.260178,23.25038,10473
2014-01-01 11:53:06,96,113.259819,23.247681,10171
2014-01-01 11:53:06,96,113.266869,23.28038,13882
2014-01-01 11:53:07,106,113.261513,23.262659,11839
